,air_temp_set_1,air_temp_set_2,dew_point_temperature_set_1d,relative_humidity_set_1,solar_radiation_set_1
2018-07-16 18:00:00+00:00,16.585,16.01,11.72,73.14500000000001,788.65
2018-07-16 18:30:00+00:00,17.185,16.485,11.83,70.93,844.5
2018-07-16 19:00:00+00:00,17.925,17.08,11.885,67.97,888.5
2018-07-16 19:30:00+00:00,18.225,17.439999999999998,11.815,66.38,919.5
2018-07-16 20:00:00+00:00,18.369999999999997,17.46,11.88,66.075,935.0
2018-07-16 20:30:00+00:00,18.36,17.335,11.825,65.86500000000001,936.0
2018-07-16 21:00:00+00:00,18.835,17.92,11.805,63.864999999999995,926.5
2018-07-16 21:30:00+00:00,18.235,17.244999999999997,11.565000000000001,65.26,900.0
2018-07-16 22:00:00+00:00,18.085,17.045,11.469999999999999,65.49,860.5
2018-07-16 22:30:00+00:00,17.84,16.8,11.33,65.86,809.7
2018-07-16 23:00:00+00:00,18.32,17.310000000000002,11.405000000000001,64.25,747.2
2018-07-16 23:30:00+00:00,17.5,16.525,11.535,68.225,673.3
2018-07-17 00:00:00+00:00,17.625,16.775,11.57,67.82499999999999,593.3
2018-07-17 00:30:00+00:00,17.355,16.634999999999998,11.655000000000001,69.38499999999999,508.35
2018-07-17 01:00:00+00:00,16.854999999999997,16.2,11.705,71.84,418.55
2018-07-17 01:30:00+00:00,16.485,15.875,11.82,74.12,327.0
2018-07-17 02:00:00+00:00,15.85,15.265,11.915,77.64,233.55
2018-07-17 02:30:00+00:00,15.0,14.535,11.8,81.36,132.15
2018-07-17 03:00:00+00:00,13.525,13.254999999999999,11.715,88.9,19.075
2018-07-17 03:30:00+00:00,13.204999999999998,12.96,11.620000000000001,90.19999999999999,4.045
2018-07-17 04:00:00+00:00,12.92,12.68,11.504999999999999,91.2,0.325
2018-07-17 04:30:00+00:00,12.745000000000001,12.5,11.489999999999998,92.15,0.2
2018-07-17 05:00:00+00:00,12.61,12.35,11.355,92.15,0.2
2018-07-17 05:30:00+00:00,12.93,12.75,11.309999999999999,90.0,0.2
2018-07-17 06:00:00+00:00,12.945,12.809999999999999,11.27,89.65,0.26
2018-07-17 06:30:00+00:00,13.07,12.870000000000001,11.219999999999999,88.65,0.36
2018-07-17 07:00:00+00:00,12.735,12.605,11.105,89.9,0.39
2018-07-17 07:30:00+00:00,12.605,12.43,11.26,91.6,0.385
2018-07-17 08:00:00+00:00,12.524999999999999,12.35,11.305,92.35,0.265
2018-07-17 08:30:00+00:00,12.445,12.275,11.305,92.85,0.355
2018-07-17 09:00:00+00:00,12.465,12.254999999999999,11.265,92.44999999999999,0.41
2018-07-17 09:30:00+00:00,12.085,11.969999999999999,11.16,94.15,0.405
2018-07-17 10:00:00+00:00,12.045,11.87,11.219999999999999,94.75,0.5800000000000001
2018-07-17 10:30:00+00:00,11.965,11.809999999999999,11.165,94.9,0.6699999999999999
2018-07-17 11:00:00+00:00,12.05,11.84,11.265,95.0,0.815
2018-07-17 11:30:00+00:00,12.105,11.95,11.325,95.05,0.685
2018-07-17 12:00:00+00:00,12.1,11.945,11.33,95.1,0.645
2018-07-17 12:30:00+00:00,11.98,11.870000000000001,11.21,95.1,0.645
2018-07-17 13:00:00+00:00,12.024999999999999,11.940000000000001,11.274999999999999,95.2,1.9249999999999998
2018-07-17 13:30:00+00:00,11.97,11.844999999999999,11.22,95.2,11.96
2018-07-17 14:00:00+00:00,11.99,11.825,11.24,95.2,28.005
2018-07-17 14:30:00+00:00,12.11,11.995000000000001,11.36,95.2,50.765
2018-07-17 15:00:00+00:00,12.055,11.875,11.305,95.2,98.94999999999999
2018-07-17 15:30:00+00:00,12.3,12.04,11.545,95.2,182.1
2018-07-17 16:00:00+00:00,12.504999999999999,12.675,11.735,95.1,362.75
2018-07-17 16:30:00+00:00,12.975000000000001,13.695,12.17,94.9,581.9
2018-07-17 17:00:00+00:00,13.56,14.46,11.524999999999999,87.8,660.8499999999999
2018-07-17 17:30:00+00:00,16.080000000000002,15.7,11.805,75.975,738.75
2018-07-17 18:00:00+00:00,16.634999999999998,16.105,11.835,73.475,804.75
2018-07-17 18:30:00+00:00,17.445,16.765,12.085,70.97,860.5
2018-07-17 19:00:00+00:00,17.22,16.505000000000003,12.335,73.175,904.5
2018-07-17 19:30:00+00:00,17.22,16.369999999999997,12.245000000000001,72.74000000000001,936.0
2018-07-17 20:00:00+00:00,17.924999999999997,17.005000000000003,12.219999999999999,69.46000000000001,954.0
2018-07-17 20:30:00+00:00,18.365000000000002,17.41,12.335,68.07499999999999,952.5
2018-07-17 21:00:00+00:00,18.755000000000003,17.875,12.335,66.47,945.0
2018-07-17 21:30:00+00:00,19.240000000000002,18.35,12.4,64.755,920.5
2018-07-17 22:00:00+00:00,19.975,19.04,12.420000000000002,61.94,882.0
2018-07-17 22:30:00+00:00,19.96,19.055,12.375,61.825,828.0
2018-07-17 23:00:00+00:00,19.955,19.08,12.175,61.045,763.6500000000001
2018-07-17 23:30:00+00:00,20.240000000000002,19.405,12.024999999999999,59.385000000000005,689.3
2018-07-18 00:00:00+00:00,20.13,19.625,11.84,59.06999999999999,609.6500000000001
2018-07-18 00:30:00+00:00,20.065,19.48,12.149999999999999,60.515,521.75
2018-07-18 01:00:00+00:00,19.884999999999998,19.37,12.225,61.53,427.54999999999995
2018-07-18 01:30:00+00:00,18.36,17.855,12.129999999999999,67.22999999999999,330.9
2018-07-18 02:00:00+00:00,17.33,16.975,12.09,71.505,236.75
2018-07-18 02:30:00+00:00,16.8,16.5,12.125,74.11500000000001,147.9
2018-07-18 03:00:00+00:00,15.495000000000001,15.295,12.015,79.95,57.4
2018-07-18 03:30:00+00:00,13.629999999999999,13.42,11.77,88.65,5.285
2018-07-18 04:00:00+00:00,13.305,13.165,11.77,90.5,0.36
2018-07-18 04:30:00+00:00,13.13,12.985,11.83,91.9,0.185
2018-07-18 05:00:00+00:00,12.98,12.835,11.829999999999998,92.8,0.2
2018-07-18 05:30:00+00:00,12.735,12.620000000000001,11.74,93.75,0.2
2018-07-18 06:00:00+00:00,12.65,12.57,11.805,94.65,0.2
2018-07-18 06:30:00+00:00,12.68,12.625,11.870000000000001,94.85,0.2
2018-07-18 07:00:00+00:00,12.475,12.425,11.68,94.95,0.2
2018-07-18 07:30:00+00:00,12.375,12.274999999999999,11.595,95.05,0.21500000000000002
2018-07-18 08:00:00+00:00,12.415,12.295,11.645,95.1,0.255
2018-07-18 08:30:00+00:00,12.33,12.19,11.57,95.15,0.38
2018-07-18 09:00:00+00:00,12.38,12.25,11.63,95.2,0.39
2018-07-18 09:30:00+00:00,12.52,12.405000000000001,11.76,95.2,0.405
2018-07-18 10:00:00+00:00,12.42,12.35,11.67,95.25,0.41000000000000003
2018-07-18 10:30:00+00:00,12.455,12.425,11.715,95.3,0.4
2018-07-18 11:00:00+00:00,12.29,12.235,11.55,95.3,0.41
2018-07-18 11:30:00+00:00,12.265,12.205,11.525,95.3,0.41
2018-07-18 12:00:00+00:00,12.215,12.09,11.475000000000001,95.3,0.5349999999999999
2018-07-18 12:30:00+00:00,12.195,12.115,11.455,95.3,0.5449999999999999
2018-07-18 13:00:00+00:00,12.235,12.135,11.505,95.35,2.3600000000000003
2018-07-18 13:30:00+00:00,12.280000000000001,12.155000000000001,11.55,95.35,10.905000000000001
2018-07-18 14:00:00+00:00,12.344999999999999,12.22,11.625,95.4,41.730000000000004
2018-07-18 14:30:00+00:00,12.379999999999999,12.27,11.66,95.4,63.225
2018-07-18 15:00:00+00:00,12.58,12.42,11.85,95.35,112.15
2018-07-18 15:30:00+00:00,12.675,12.559999999999999,11.935,95.3,191.7
2018-07-18 16:00:00+00:00,12.985,12.835,12.235,95.25,407.2
2018-07-18 16:30:00+00:00,13.575,13.455,12.785,95.05,558.4
2018-07-18 17:00:00+00:00,14.33,14.285,13.11,92.5,638.55
2018-07-18 17:30:00+00:00,16.515,16.455,12.235,75.99000000000001,712.2
2018-07-18 18:00:00+00:00,17.369999999999997,16.79,12.43,72.945,778.75
2018-07-18 18:30:00+00:00,18.060000000000002,17.46,12.49,70.095,836.5
2018-07-18 19:00:00+00:00,17.945,17.215,12.504999999999999,70.67,882.5
2018-07-18 19:30:00+00:00,17.625,16.83,12.47,71.94,893.0
2018-07-18 20:00:00+00:00,17.96,17.085,12.495000000000001,70.57,938.0
2018-07-18 20:30:00+00:00,18.37,17.365000000000002,12.475,68.685,872.5
2018-07-18 21:00:00+00:00,17.92,16.945,12.395,70.285,919.0
2018-07-18 21:30:00+00:00,17.79,16.78,12.395,70.875,765.65
2018-07-18 22:00:00+00:00,18.200000000000003,17.05,12.379999999999999,69.03,868.5
2018-07-18 22:30:00+00:00,18.384999999999998,17.285,12.370000000000001,68.16499999999999,764.85
2018-07-18 23:00:00+00:00,17.955,17.02,12.27,69.57,724.4
2018-07-18 23:30:00+00:00,18.005,17.119999999999997,12.27,69.35,647.95
2018-07-19 00:00:00+00:00,17.895000000000003,17.055,12.135,69.19999999999999,562.25
2018-07-19 00:30:00+00:00,16.935,16.205,11.965,72.73,500.8
2018-07-19 01:00:00+00:00,16.63,15.879999999999999,11.955,74.09,406.85
2018-07-19 01:30:00+00:00,16.41,15.754999999999999,11.855,74.62,314.45000000000005
2018-07-19 02:00:00+00:00,15.780000000000001,15.275,11.745000000000001,77.095,222.45
2018-07-19 02:30:00+00:00,15.245,14.91,11.71,79.65,130.3
2018-07-19 03:00:00+00:00,13.915,13.715,11.68,86.5,28.225
2018-07-19 03:30:00+00:00,13.29,13.094999999999999,11.504999999999999,89.05000000000001,3.205
2018-07-19 04:00:00+00:00,12.645,12.48,11.365,92.0,0.33
2018-07-19 04:30:00+00:00,12.745000000000001,12.594999999999999,11.575,92.65,0.2
2018-07-19 05:00:00+00:00,12.68,12.55,11.535,92.8,0.2
2018-07-19 05:30:00+00:00,12.545,12.434999999999999,11.61,94.1,0.2
2018-07-19 06:00:00+00:00,12.39,12.280000000000001,11.530000000000001,94.55000000000001,0.2
2018-07-19 06:30:00+00:00,12.225,12.105,11.415,94.85,0.275
2018-07-19 07:00:00+00:00,12.205,12.100000000000001,11.425,95.05,0.28500000000000003
2018-07-19 07:30:00+00:00,12.25,12.14,11.48,95.1,0.215
2018-07-19 08:00:00+00:00,12.155,12.045,11.405,95.2,0.21000000000000002
2018-07-19 08:30:00+00:00,12.105,12.01,11.355,95.2,0.365
2018-07-19 09:00:00+00:00,12.175,12.094999999999999,11.43,95.25,0.325
2018-07-19 09:30:00+00:00,12.27,12.205,11.53,95.3,0.21500000000000002
2018-07-19 10:00:00+00:00,12.365,12.295,11.625,95.3,0.2
2018-07-19 10:30:00+00:00,12.350000000000001,12.27,11.61,95.3,0.21500000000000002
2018-07-19 11:00:00+00:00,12.285,12.21,11.545,95.3,0.2
2018-07-19 11:30:00+00:00,12.46,12.4,11.739999999999998,95.4,0.2
2018-07-19 12:00:00+00:00,12.524999999999999,12.46,11.805,95.4,0.2
2018-07-19 12:30:00+00:00,12.52,12.45,11.8,95.4,0.29000000000000004
2018-07-19 13:00:00+00:00,12.24,12.16,11.52,95.4,1.66
2018-07-19 13:30:00+00:00,11.915,11.815,11.195,95.4,10.625
2018-07-19 14:00:00+00:00,11.92,11.82,11.2,95.4,29.330000000000002
2018-07-19 14:30:00+00:00,11.945,11.83,11.225000000000001,95.4,51.31
2018-07-19 15:00:00+00:00,12.13,12.024999999999999,11.41,95.4,85.165
2018-07-19 15:30:00+00:00,12.255,12.120000000000001,11.535,95.4,153.75
2018-07-19 16:00:00+00:00,12.6,12.395,11.879999999999999,95.4,256.0
2018-07-19 16:30:00+00:00,12.84,12.6,12.11,95.4,438.7
2018-07-19 17:00:00+00:00,13.215,12.865,12.48,95.35,632.55
2018-07-19 17:30:00+00:00,13.72,13.4,12.965,95.25,719.05
2018-07-19 18:00:00+00:00,14.66,13.74,13.84,94.9,784.05
2018-07-19 18:30:00+00:00,16.575,15.04,13.085,80.095,844.0
2018-07-19 19:00:00+00:00,17.205,16.485,12.435,73.725,898.5
2018-07-19 19:30:00+00:00,17.295,16.634999999999998,12.375,73.035,582.55
2018-07-19 20:00:00+00:00,18.215,17.58,12.58,69.83,973.5
2018-07-19 20:30:00+00:00,19.28,18.36,12.785,66.225,934.5
2018-07-19 21:00:00+00:00,19.56,18.665,12.77,65.025,928.0
2018-07-19 21:30:00+00:00,19.509999999999998,18.5,12.74,65.09,898.5
2018-07-19 22:00:00+00:00,18.805,17.83,12.614999999999998,67.465,869.0
2018-07-19 22:30:00+00:00,18.025,16.935000000000002,12.4,69.845,803.55
2018-07-19 23:00:00+00:00,17.725,16.814999999999998,12.36,70.975,717.6500000000001
2018-07-19 23:30:00+00:00,17.29,16.384999999999998,12.23,72.35,675.5
2018-07-20 00:00:00+00:00,17.18,16.335,12.07,72.095,586.65
2018-07-20 00:30:00+00:00,16.835,15.969999999999999,11.86,72.67,499.5
2018-07-20 01:00:00+00:00,15.98,15.215,11.725,76.025,407.5
2018-07-20 01:30:00+00:00,15.575,14.84,11.615,77.445,311.7
2018-07-20 02:00:00+00:00,15.094999999999999,14.55,11.435,78.94,221.3
2018-07-20 02:30:00+00:00,14.66,14.195,11.3,80.45,134.0
2018-07-20 03:00:00+00:00,13.355,13.04,11.25,87.2,22.869999999999997
2018-07-20 03:30:00+00:00,12.885,12.625,11.21,89.65,5.005
2018-07-20 04:00:00+00:00,12.579999999999998,12.395,11.2,91.4,0.275
2018-07-20 04:30:00+00:00,12.4,12.235,11.309999999999999,93.15,0.2
2018-07-20 05:00:00+00:00,12.375,12.27,11.425,94.0,0.2
2018-07-20 05:30:00+00:00,12.325,12.22,11.355,93.85,0.2
2018-07-20 06:00:00+00:00,12.23,12.125,11.365,94.5,0.2
2018-07-20 06:30:00+00:00,12.26,12.155000000000001,11.435,94.75,0.22499999999999998
2018-07-20 07:00:00+00:00,12.335,12.25,11.535,94.9,0.22
2018-07-20 07:30:00+00:00,12.329999999999998,12.23,11.54,95.0,0.275
2018-07-20 08:00:00+00:00,12.325,12.219999999999999,11.555,95.1,0.43
2018-07-20 08:30:00+00:00,12.285,12.190000000000001,11.515,95.1,0.37
2018-07-20 09:00:00+00:00,12.38,12.29,11.620000000000001,95.15,0.44
2018-07-20 09:30:00+00:00,12.524999999999999,12.43,11.765,95.2,0.59
2018-07-20 10:00:00+00:00,12.51,12.415,11.75,95.2,0.6
2018-07-20 10:30:00+00:00,12.46,12.370000000000001,11.719999999999999,95.3,0.6
2018-07-20 11:00:00+00:00,12.47,12.4,11.73,95.3,0.595
2018-07-20 11:30:00+00:00,12.52,12.45,11.78,95.3,0.55
2018-07-20 12:00:00+00:00,12.455,12.39,11.715,95.3,0.29
2018-07-20 12:30:00+00:00,12.49,12.415,11.77,95.4,0.27
2018-07-20 13:00:00+00:00,12.565000000000001,12.485,11.844999999999999,95.4,1.28
2018-07-20 13:30:00+00:00,12.594999999999999,12.52,11.875,95.4,9.08
2018-07-20 14:00:00+00:00,12.695,12.58,11.975,95.4,28.835
2018-07-20 14:30:00+00:00,12.77,12.63,12.05,95.4,83.355
2018-07-20 15:00:00+00:00,12.865,12.739999999999998,12.135,95.4,105.9
2018-07-20 15:30:00+00:00,13.015,12.895,12.285,95.4,117.45
2018-07-20 16:00:00+00:00,13.365,13.2,12.635,95.4,309.4
2018-07-20 16:30:00+00:00,13.47,13.254999999999999,12.74,95.4,325.85
2018-07-20 17:00:00+00:00,13.64,13.415,12.91,95.4,425.20000000000005
2018-07-20 17:30:00+00:00,13.975000000000001,13.735,13.245000000000001,95.4,561.55
2018-07-20 18:00:00+00:00,14.14,13.82,13.39,95.3,637.25
2018-07-20 18:30:00+00:00,14.91,14.350000000000001,14.129999999999999,95.15,806.25
2018-07-20 19:00:00+00:00,15.219999999999999,14.785,14.365,94.7,844.5
2018-07-20 19:30:00+00:00,16.305,15.46,13.36,82.955,864.5
2018-07-20 20:00:00+00:00,17.645,16.615000000000002,13.434999999999999,76.51,881.5
2018-07-20 20:30:00+00:00,17.715,16.71,13.265,75.33500000000001,880.5
2018-07-20 21:00:00+00:00,17.935,16.915,13.285,74.39500000000001,870.0
2018-07-20 21:30:00+00:00,17.77,16.715,13.145,74.495,841.0
2018-07-20 22:00:00+00:00,17.615000000000002,16.59,13.175,75.36,814.0
2018-07-20 22:30:00+00:00,17.240000000000002,16.305,13.135,76.97999999999999,658.55
2018-07-20 23:00:00+00:00,17.21,16.165,13.149999999999999,77.195,687.6
2018-07-20 23:30:00+00:00,17.884999999999998,16.96,13.260000000000002,74.50999999999999,616.9000000000001
2018-07-21 00:00:00+00:00,17.92,17.015,13.165,73.9,541.4000000000001
2018-07-21 00:30:00+00:00,17.78,17.005,13.085,74.145,458.7
2018-07-21 01:00:00+00:00,17.275,16.67,13.05,76.375,370.85
2018-07-21 01:30:00+00:00,16.64,15.925,12.8,78.215,264.95000000000005
2018-07-21 02:00:00+00:00,15.585,15.105,12.745,83.35,172.3
2018-07-21 02:30:00+00:00,14.935,14.655000000000001,12.665,86.4,57.025000000000006
2018-07-21 03:00:00+00:00,14.64,14.344999999999999,12.605,87.7,25.475
2018-07-21 03:30:00+00:00,14.11,13.885,12.59,90.65,4.295
2018-07-21 04:00:00+00:00,13.82,13.655,12.690000000000001,92.94999999999999,0.22
2018-07-21 04:30:00+00:00,13.655000000000001,13.535,12.71,94.05000000000001,0.49
2018-07-21 05:00:00+00:00,13.690000000000001,13.57,12.780000000000001,94.3,0.725
2018-07-21 05:30:00+00:00,13.765,13.65,12.82,94.1,0.615
2018-07-21 06:00:00+00:00,13.74,13.64,12.83,94.3,0.795
2018-07-21 06:30:00+00:00,13.635000000000002,13.555,12.8,94.75,0.785
2018-07-21 07:00:00+00:00,13.655000000000001,13.585,12.865,95.0,0.76
2018-07-21 07:30:00+00:00,13.69,13.64,12.91,95.1,0.725
2018-07-21 08:00:00+00:00,13.725000000000001,13.68,12.965,95.2,0.605
2018-07-21 08:30:00+00:00,13.825,13.765,13.065000000000001,95.2,0.6
2018-07-21 09:00:00+00:00,13.765,13.715,13.01,95.25,0.6
